User_id,Gender,Location,Max_transaction_date,No_of_transactions,No_of_transactions_weekends,No_of_transactions_weekdays,No_of_transactions_after_2PM,No_of_transactions_after_2PM,No_of_transactions_before_2PM,Total_spend,Total_discount_amount,Discount_percentage,Total_quantity,No_of_transactions_with_discount_more_than_20pct,No_of_distinct_products_purchased,No_of_distinct_segments_purchased,No_of_distinct_styles_purchased,segment,,
1356,F,South,20:00.0,11,3,8,4,7,845,94.09,11.1349,30,1,8,2,4,8,Medium,,
1357,F,South,05:00.0,8,2,6,4,4,606,78.69,12.9851,17,1,7,2,4,7,Medium,,
1358,M,North,09:00.0,7,3,4,3,4,736,63.73,8.6589,23,2,5,2,4,5,Medium,,
1359,F,South,20:00.0,8,3,5,4,4,628,94.3,15.0159,27,3,5,2,4,5,Medium,,
1360,M,South,52:00.0,15,6,9,8,7,1427,131.06,9.1843,37,0,7,2,4,7,High,,
1361,M,South,57:00.0,6,0,6,2,4,505,68.63,13.59,20,0,4,2,3,4,Medium,,
1362,M,South,54:00.0,8,1,7,3,5,1346,234.38,17.413,31,2,5,2,3,5,High,,
1363,F,North,43:00.0,13,5,8,5,8,1236,170.01,13.7548,44,2,7,2,4,7,High,,
1364,M,South,55:00.0,6,1,5,6,0,474,29.45,6.213,14,0,6,2,4,6,Low,,
1365,F,North,17:00.0,9,3,6,5,4,783,98.89,12.6296,32,0,7,2,4,7,Medium,,
1366,M,South,48:00.0,9,4,5,4,5,573,58.63,10.2321,34,2,5,2,4,5,Medium,,
1367,M,South,04:00.0,3,0,3,0,3,213,8.16,3.8309,8,0,2,1,2,2,Low,,
1368,F,South,13:00.0,7,3,4,3,4,566,47.32,8.3604,16,1,5,2,3,5,Medium,,
1369,M,North,42:00.0,3,1,2,1,2,184,37.92,20.6086,8,2,3,2,3,3,Low,,
1370,M,South,42:00.0,6,1,5,2,4,701,87.79,12.5235,20,1,4,2,4,4,Medium,,
1371,M,North,07:00.0,7,0,7,2,5,582,60.18,10.3402,21,0,6,2,4,6,Medium,,
1372,F,South,08:00.0,11,3,8,1,10,794,73.2,9.2191,29,0,7,2,4,7,Medium,,
1373,M,North,32:00.0,8,4,4,3,5,779,126.39,16.2246,27,1,6,2,4,6,Medium,,
1374,M,South,05:00.0,7,0,7,2,5,765,73.65,9.6274,22,1,4,2,3,4,Medium,,
1375,M,South,54:00.0,2,1,1,0,2,344,39.04,11.3488,8,0,2,1,2,2,Low,,
1376,M,South,09:00.0,7,2,5,4,3,987,111.72,11.3191,26,1,5,2,3,5,Medium,,
1377,M,South,20:00.0,12,3,9,8,4,856,114.73,13.403,35,1,6,2,3,6,Medium,,
1378,M,South,29:00.0,13,2,11,5,8,897,109.33,12.1884,39,2,7,2,4,7,Medium,,
1379,M,North,16:00.0,8,3,5,2,6,801,58.94,7.3583,23,1,5,2,4,5,Medium,,
1380,F,South,21:00.0,8,3,5,5,3,898,78.41,8.7316,25,0,6,2,4,6,Medium,,
1381,F,North,00:00.0,8,1,7,2,6,645,74.55,11.5581,22,1,8,2,4,8,Medium,,
1382,M,North,23:00.0,5,0,5,5,0,357,38.63,10.8207,16,0,4,2,4,4,Low,,
1383,M,South,43:00.0,12,2,10,5,7,1095,113.23,10.3406,39,0,7,2,3,7,High,,
1384,M,North,04:00.0,11,4,7,7,4,852,85.79,10.0692,33,0,7,2,4,7,Medium,,
1385,M,North,55:00.0,4,1,3,2,2,295,36.04,12.2169,9,1,4,2,3,4,Low,,
1386,F,South,01:00.0,6,2,4,1,5,308,36.08,11.7142,17,1,4,2,3,4,Low,,
1387,M,South,36:00.0,7,1,6,3,4,678,100.64,14.8436,23,1,6,2,4,6,Medium,,
1388,M,South,54:00.0,11,5,6,3,8,604,67.71,11.2102,22,2,8,2,4,8,Medium,,
1389,M,South,42:00.0,4,1,3,3,1,506,69.1,13.6561,13,0,3,2,2,3,Medium,,
1390,M,North,31:00.0,11,2,9,3,8,653,82.6,12.6493,28,0,8,2,3,8,Medium,,
1391,M,South,07:00.0,8,6,2,1,7,688,70.95,10.3125,25,2,6,2,4,6,Medium,,
1392,F,South,34:00.0,14,2,12,6,8,1646,197.56,12.0024,43,0,7,2,3,7,High,,
1393,M,North,33:00.0,2,1,1,2,0,311,62.46,20.0836,9,1,2,1,1,2,Low,,
1394,M,North,15:00.0,9,4,5,3,6,636,76.61,12.0455,28,0,6,2,4,6,Medium,,
1395,M,North,57:00.0,9,1,8,6,3,446,73.51,16.482,22,3,7,2,4,7,Low,,
1396,M,South,19:00.0,6,4,2,3,3,338,44.92,13.2899,14,1,5,2,3,5,Low,,
1397,F,South,30:00.0,5,1,4,1,4,456,81.37,17.8442,12,1,4,2,3,4,Low,,
1398,F,North,28:00.0,9,4,5,2,7,713,68.11,9.5525,21,0,6,2,4,6,Medium,,
1399,M,South,06:00.0,2,2,0,0,2,95,9.77,10.2842,5,0,2,1,2,2,Low,,
1400,F,South,15:00.0,11,4,7,6,5,854,120.56,14.117,30,1,5,2,4,5,Medium,,
1401,M,North,11:00.0,11,5,6,6,5,1165,145.22,12.4652,40,1,8,2,4,8,High,,
1402,F,South,11:00.0,10,2,8,6,4,923,109.12,11.8223,29,1,5,2,4,5,Medium,,
1403,F,South,41:00.0,13,4,9,2,11,1634,240.24,14.7025,46,5,9,2,4,9,High,,
1404,M,South,20:00.0,12,5,7,5,7,1379,232.29,16.8448,39,3,7,2,4,7,High,,
1405,F,North,47:00.0,7,2,5,3,4,671,93.86,13.988,20,1,4,2,3,4,Medium,,
1406,F,South,11:00.0,4,2,2,3,1,262,43.99,16.79,8,1,4,2,3,4,Low,,
1407,M,South,08:00.0,8,1,7,3,5,667,78.35,11.7466,24,2,7,2,4,7,Medium,,
1408,F,North,18:00.0,11,4,7,5,6,889,141.2,15.883,29,3,8,2,4,8,Medium,,
1409,M,North,42:00.0,8,1,7,2,6,520,96.08,18.4769,22,4,6,2,4,6,Medium,,
1410,F,South,20:00.0,10,3,7,5,5,902,108.68,12.0487,33,1,8,2,4,8,Medium,,
1411,M,South,00:00.0,5,1,4,2,3,368,48.09,13.0679,14,0,5,2,3,5,Low,,
1412,M,South,02:00.0,7,1,6,2,5,673,40.96,6.0861,22,1,5,2,4,5,Medium,,
1413,F,South,42:00.0,9,3,6,3,6,505,69.4,13.7425,26,1,7,2,4,7,Medium,,
1414,F,South,34:00.0,12,4,8,5,7,1376,181.72,13.2063,35,1,7,2,4,7,High,,
1415,M,North,32:00.0,7,2,5,4,3,726,84.42,11.628,21,1,5,2,4,5,Medium,,
1416,M,South,58:00.0,13,5,8,7,6,1485,124.69,8.3966,47,1,9,2,4,9,High,,
1417,M,South,42:00.0,14,7,7,3,11,1264,170.25,13.4691,42,0,10,2,4,10,High,,
1418,M,South,09:00.0,7,4,3,2,5,603,45.85,7.6036,22,0,6,2,4,6,Medium,,
1419,M,North,01:00.0,9,1,8,2,7,604,51.57,8.538,24,0,6,2,4,6,Medium,,
1420,M,South,47:00.0,13,0,13,6,7,1451,131.55,9.0661,40,0,9,2,4,9,High,,
1421,M,South,37:00.0,8,0,8,3,5,1247,183.93,14.7497,33,2,4,2,4,4,High,,
1422,M,South,25:00.0,15,5,10,8,7,1403,209.3,14.918,39,1,8,2,3,8,High,,
1423,F,South,39:00.0,3,0,3,3,0,388,35.4,9.1237,9,0,2,2,2,2,Low,,
1424,F,North,18:00.0,3,1,2,0,3,89,12.03,13.5168,7,1,3,2,3,3,Low,,
1425,F,North,06:00.0,4,2,2,2,2,349,47.73,13.6762,17,0,4,2,3,4,Low,,
1426,M,South,29:00.0,16,7,9,6,10,1208,171.36,14.1854,50,2,8,2,4,8,High,,
1427,M,South,46:00.0,10,3,7,5,5,1039,135.93,13.0827,28,2,6,2,3,6,High,,
1428,M,South,25:00.0,12,3,9,3,9,1231,191.46,15.5532,33,4,6,2,4,6,High,,
1429,M,South,22:00.0,8,1,7,3,5,1121,130.63,11.6529,30,1,6,2,3,6,High,,
1430,M,South,18:00.0,8,2,6,4,4,815,101.83,12.4944,28,2,6,2,4,6,Medium,,
1431,F,South,02:00.0,15,2,13,6,9,1714,208.96,12.1913,54,3,8,2,4,8,High,,
1432,M,South,58:00.0,13,2,11,8,5,880,98.52,11.1954,38,1,10,2,4,10,Medium,,
1433,M,North,34:00.0,7,3,4,5,2,491,81.48,16.5947,25,2,6,2,3,6,Low,,
1434,M,South,11:00.0,12,6,6,8,4,1113,74.28,6.6738,38,1,7,2,3,7,High,,
1435,M,South,21:00.0,9,3,6,3,6,828,86.37,10.4311,22,1,5,2,4,5,Medium,,
1436,M,South,21:00.0,12,4,8,2,10,1017,132.76,13.054,33,4,9,2,4,9,High,,
1437,F,North,29:00.0,3,1,2,0,3,64,11.85,18.5156,4,1,2,1,2,2,Low,,
1438,M,South,17:00.0,14,6,8,7,7,737,90.49,12.2781,35,3,8,2,4,8,Medium,,
1439,M,South,55:00.0,11,3,8,3,8,553,77.89,14.0849,29,3,6,2,4,6,Medium,,
1440,M,South,14:00.0,7,2,5,3,4,476,45.45,9.5483,20,2,5,2,3,5,Low,,
1441,M,North,12:00.0,8,3,5,4,4,472,58.11,12.3114,20,1,5,2,4,5,Low,,
1442,M,South,28:00.0,13,2,11,5,8,1386,174.71,12.6053,42,3,8,2,4,8,High,,
1443,M,South,19:00.0,8,3,5,5,3,447,45.96,10.2818,25,0,5,2,3,5,Low,,
1444,M,South,05:00.0,15,7,8,6,9,1704,268.8,15.7746,52,4,10,2,4,10,High,,
1445,F,South,59:00.0,8,4,4,4,4,700,123.82,17.6885,24,2,6,2,3,6,Medium,,
1446,F,South,47:00.0,9,4,5,1,8,501,96.4,19.2415,15,4,8,2,4,8,Medium,,
1447,M,North,57:00.0,8,2,6,5,3,475,49.68,10.4589,24,0,7,2,4,7,Low,,
1448,M,South,03:00.0,8,2,6,2,6,844,93.14,11.0355,22,0,6,2,4,6,Medium,,
1449,F,North,40:00.0,10,3,7,4,6,1035,167.71,16.2038,35,1,8,2,4,8,High,,
1450,F,North,55:00.0,4,1,3,2,2,420,35.8,8.5238,13,0,4,2,4,4,Low,,
1451,M,South,21:00.0,10,5,5,6,4,829,96.45,11.6344,24,3,8,2,4,8,Medium,,
1452,M,South,23:00.0,14,4,10,5,9,1194,145.22,12.1624,43,1,10,2,4,10,High,,
1453,M,South,07:00.0,7,3,4,2,5,448,52.57,11.7343,18,0,6,2,3,6,Low,,
1454,F,South,06:00.0,11,5,6,4,7,1035,142.67,13.7845,29,1,8,2,4,8,High,,
1455,F,South,45:00.0,8,2,6,1,7,605,104.51,17.2743,23,3,7,2,4,7,Medium,,
1456,M,South,49:00.0,8,1,7,2,6,1323,191.61,14.4829,32,3,4,2,3,4,High,,
1457,M,South,35:00.0,14,3,11,7,7,1420,231.26,16.2859,45,5,7,2,4,7,High,,
1458,F,South,49:00.0,5,2,3,2,3,420,42.1,10.0238,18,1,2,2,2,2,Low,,
1459,M,South,11:00.0,9,2,7,3,6,774,78.79,10.1795,26,1,7,2,4,7,Medium,,
1460,M,South,41:00.0,8,1,7,2,6,853,135.54,15.8898,26,2,6,2,4,6,Medium,,
1461,M,South,04:00.0,9,1,8,6,3,805,125.86,15.6347,26,3,7,2,4,7,Medium,,
1462,M,South,30:00.0,7,2,5,2,5,537,53.25,9.9162,19,0,6,2,3,6,Medium,,
1463,F,South,47:00.0,5,2,3,2,3,525,39.74,7.5695,20,1,4,2,3,4,Medium,,
1464,F,North,40:00.0,7,2,5,3,4,372,24.47,6.5779,18,0,4,2,3,4,Low,,
1465,M,South,57:00.0,4,1,3,3,1,359,75.86,21.1309,12,1,4,2,3,4,Low,,
1466,M,South,53:00.0,5,2,3,1,4,446,55.49,12.4417,16,0,5,2,3,5,Low,,
1467,M,South,21:00.0,9,3,6,3,6,568,71.88,12.6549,20,1,9,2,4,9,Medium,,
1468,M,South,53:00.0,5,0,5,2,3,327,41.06,12.5565,14,1,5,2,4,5,Low,,
1469,M,North,42:00.0,5,3,2,3,2,388,57.8,14.8969,14,0,4,2,3,4,Low,,
1470,M,North,25:00.0,5,1,4,1,4,498,69.99,14.0542,12,1,3,2,3,3,Low,,
1471,M,South,30:00.0,13,4,9,7,6,1463,159.03,10.8701,47,3,7,2,3,7,High,,
1472,M,South,39:00.0,10,5,5,4,6,636,77.35,12.1619,25,1,8,2,4,8,Medium,,
1473,F,North,04:00.0,6,3,3,2,4,449,37.24,8.2939,22,0,4,2,3,4,Low,,
1474,M,South,54:00.0,7,1,6,3,4,704,121.88,17.3125,22,1,6,2,4,6,Medium,,
1475,M,North,45:00.0,9,2,7,7,2,679,55.5,8.1737,24,0,6,2,4,6,Medium,,
1476,M,South,55:00.0,11,4,7,5,6,1188,144,12.1212,37,2,7,2,4,7,High,,
1477,F,South,24:00.0,9,1,8,4,5,629,103.46,16.4483,30,2,7,2,4,7,Medium,,
1478,F,North,39:00.0,5,4,1,2,3,367,51.8,14.1144,16,0,5,2,4,5,Low,,
1479,M,North,59:00.0,7,1,6,4,3,894,71.88,8.0402,22,0,5,2,3,5,Medium,,
1480,M,North,13:00.0,7,2,5,3,4,512,72.78,14.2148,18,1,5,2,3,5,Medium,,
1481,M,South,31:00.0,8,2,6,4,4,566,63.32,11.1872,22,0,5,2,3,5,Medium,,
1482,M,South,58:00.0,6,0,6,1,5,405,42.44,10.479,15,1,4,2,3,4,Low,,
1483,M,South,55:00.0,5,1,4,1,4,390,37.5,9.6153,13,0,4,2,3,4,Low,,
1484,F,South,09:00.0,6,3,3,1,5,443,75.39,17.018,17,2,5,2,3,5,Low,,
1485,M,South,54:00.0,6,1,5,4,2,525,55.21,10.5161,15,0,3,2,2,3,Medium,,
1486,F,South,35:00.0,3,1,2,3,0,464,57.63,12.4202,12,0,2,2,2,2,Low,,
1487,M,South,46:00.0,10,3,7,4,6,1070,103.14,9.6392,33,1,7,2,4,7,High,,
1488,M,South,53:00.0,8,1,7,5,3,372,47.62,12.801,19,2,5,2,3,5,Low,,
1489,M,South,38:00.0,6,1,5,4,2,514,66.24,12.8871,17,1,5,2,3,5,Medium,,
1490,F,South,21:00.0,8,0,8,4,4,837,138.96,16.6021,23,1,6,2,4,6,Medium,,
1491,M,South,14:00.0,1,0,1,1,0,29,2.61,9,1,0,1,1,1,1,Low,,
1492,M,South,27:00.0,9,0,9,2,7,480,38.4,8,23,0,6,2,4,6,Low,,
1493,F,South,44:00.0,7,2,5,3,4,1054,132.58,12.5787,28,2,6,2,3,6,High,,
1494,F,South,16:00.0,5,3,2,0,5,761,79.13,10.3981,23,2,5,2,3,5,Medium,,
1495,F,North,20:00.0,13,3,10,2,11,673,98.78,14.6775,28,2,7,2,4,7,Medium,,
1496,F,South,52:00.0,7,3,4,3,4,599,46.66,7.7896,22,1,5,2,4,5,Medium,,
1497,M,South,32:00.0,8,1,7,5,3,773,118.56,15.3376,23,0,7,2,4,7,Medium,,
1498,M,South,58:00.0,13,5,8,6,7,1058,130.14,12.3005,34,1,8,2,4,8,High,,
1499,M,North,44:00.0,5,0,5,3,2,512,71.79,14.0214,19,1,5,2,3,5,Medium,,
1500,M,North,05:00.0,5,0,5,2,3,231,33.88,14.6666,10,0,5,2,4,5,Low,,
1501,F,South,20:00.0,6,2,4,2,4,340,58.31,17.15,17,2,6,2,4,6,Low,,
1502,F,North,01:00.0,2,1,1,2,0,20,0.5,2.5,2,0,2,2,2,2,Low,,
1503,M,North,34:00.0,4,2,2,2,2,609,95.14,15.6223,17,0,3,2,2,3,Medium,,
1504,M,North,29:00.0,7,1,6,4,3,560,35.98,6.425,24,0,5,2,3,5,Medium,,
1505,M,South,32:00.0,3,1,2,1,2,314,22.04,7.0191,10,0,3,2,2,3,Low,,
1506,F,South,13:00.0,17,6,11,8,9,1052,148.97,14.1606,45,3,9,2,4,9,High,,
1507,F,South,05:00.0,5,2,3,1,4,272,27.08,9.9558,13,0,4,2,3,4,Low,,
1508,F,North,14:00.0,5,2,3,2,3,423,65.08,15.3853,17,2,5,2,3,5,Low,,
1509,M,South,22:00.0,9,4,5,5,4,1031,122.06,11.8389,26,1,6,2,4,6,High,,
1510,M,North,06:00.0,6,2,4,3,3,489,56.62,11.5787,19,1,6,2,4,6,Low,,
1511,F,South,30:00.0,8,3,5,3,5,619,51.37,8.2988,24,0,7,2,4,7,Medium,,
1512,M,North,34:00.0,9,1,8,4,5,863,91.36,10.5863,22,1,6,2,4,6,Medium,,
1513,M,South,35:00.0,9,3,6,7,2,807,128.35,15.9045,29,4,7,2,4,7,Medium,,
1514,M,South,08:00.0,7,4,3,3,4,671,43.06,6.4172,25,0,6,2,4,6,Medium,,
1515,M,North,44:00.0,12,1,11,3,9,1178,158.75,13.4762,29,2,6,2,4,6,High,,
1516,M,North,23:00.0,9,3,6,4,5,551,98.4,17.8584,26,3,6,2,4,6,Medium,,
1517,M,South,40:00.0,9,3,6,4,5,704,88.56,12.5795,23,1,6,2,3,6,Medium,,
1518,M,South,42:00.0,10,4,6,2,8,1023,137.18,13.4095,32,0,7,2,4,7,High,,
1519,M,South,20:00.0,5,1,4,1,4,414,59,14.2512,16,2,4,2,3,4,Low,,
1520,M,North,59:00.0,10,3,7,3,7,732,48.12,6.5737,23,1,4,2,3,4,Medium,,
1521,M,South,29:00.0,12,6,6,5,7,938,125.06,13.3326,33,1,9,2,4,9,Medium,,
1522,M,South,26:00.0,8,4,4,3,5,754,53.45,7.0888,24,1,6,2,4,6,Medium,,
1523,F,South,28:00.0,6,3,3,3,3,492,71.51,14.5345,18,1,5,2,3,5,Low,,
1524,F,South,17:00.0,8,3,5,2,6,810,96.28,11.8864,23,2,4,2,3,4,Medium,,
1525,M,South,19:00.0,7,1,6,5,2,527,80.16,15.2106,17,1,7,2,4,7,Medium,,
1526,M,South,57:00.0,5,3,2,3,2,397,63.02,15.874,15,1,5,2,3,5,Low,,
1527,M,South,32:00.0,7,2,5,3,4,1104,108.92,9.8659,24,0,2,2,2,2,High,,
1528,F,South,28:00.0,8,2,6,2,6,618,54.65,8.843,24,1,6,2,4,6,Medium,,
1529,M,South,23:00.0,6,2,4,3,3,619,74.13,11.9757,19,1,5,2,3,5,Medium,,
1530,M,South,17:00.0,5,1,4,2,3,565,74.63,13.2088,21,0,5,2,3,5,Medium,,
1531,F,South,51:00.0,9,1,8,3,6,1089,87.99,8.0798,32,0,6,2,3,6,High,,
1532,M,South,42:00.0,11,5,6,4,7,1419,169.58,11.9506,40,2,7,2,3,7,High,,
1533,F,South,14:00.0,8,1,7,4,4,799,98.25,12.2966,21,1,5,2,4,5,Medium,,
1534,M,North,48:00.0,9,1,8,3,6,858,116.88,13.6223,29,0,9,2,4,9,Medium,,
1535,M,South,28:00.0,11,2,9,2,9,989,115.09,11.637,35,0,8,2,4,8,Medium,,
1536,F,North,46:00.0,5,2,3,2,3,525,71.58,13.6342,17,1,4,2,3,4,Medium,,
1537,M,North,45:00.0,7,0,7,4,3,602,58.26,9.6777,20,0,5,2,3,5,Medium,,
1538,F,North,41:00.0,5,1,4,2,3,572,47.3,8.2692,19,0,4,2,3,4,Medium,,
1539,F,South,18:00.0,10,4,6,6,4,926,78.78,8.5075,31,1,7,2,4,7,Medium,,
1540,F,South,36:00.0,9,3,6,5,4,591,54.02,9.1404,30,1,6,2,3,6,Medium,,
1541,M,South,51:00.0,9,1,8,3,6,1229,192.96,15.7005,34,0,7,2,4,7,High,,
1542,F,North,47:00.0,14,2,12,8,6,934,113.81,12.1852,39,1,9,2,4,9,Medium,,
1543,F,North,15:00.0,8,2,6,3,5,613,59.97,9.783,18,0,6,2,3,6,Medium,,
1544,M,South,29:00.0,9,2,7,4,5,598,101.59,16.9882,31,3,6,2,4,6,Medium,,
1545,M,South,42:00.0,11,4,7,2,9,1103,165.15,14.9728,32,3,7,2,4,7,High,,
1546,M,South,07:00.0,7,2,5,1,6,458,73.14,15.9694,18,3,4,2,3,4,Low,,
1547,F,South,48:00.0,12,2,10,6,6,1183,117.26,9.912,34,2,7,2,4,7,High,,
1548,M,South,45:00.0,9,3,6,4,5,737,106.91,14.5061,27,0,7,2,4,7,Medium,,
1549,M,South,42:00.0,9,3,6,1,8,947,78.55,8.2946,30,1,4,2,3,4,Medium,,
1550,F,South,14:00.0,7,2,5,2,5,879,134.82,15.3378,29,1,5,2,4,5,Medium,,
1551,M,South,44:00.0,9,2,7,2,7,458,43.26,9.4454,23,1,6,2,4,6,Low,,
1552,M,South,26:00.0,5,0,5,0,5,495,30.9,6.2424,12,0,4,2,3,4,Low,,
1553,F,North,15:00.0,6,1,5,3,3,442,53.76,12.1628,16,1,6,2,4,6,Low,,
1554,M,South,55:00.0,9,4,5,4,5,727,127.08,17.48,26,2,4,2,3,4,Medium,,
1555,M,South,16:00.0,8,1,7,3,5,644,79.08,12.2795,24,0,7,2,4,7,Medium,,
1556,M,North,43:00.0,7,2,5,2,5,582,76.43,13.1323,21,1,5,2,4,5,Medium,,
1557,M,South,23:00.0,3,2,1,0,3,386,41.84,10.8393,13,1,3,2,2,3,Low,,
1558,F,North,59:00.0,9,3,6,5,4,757,95.57,12.6248,29,3,8,2,4,8,Medium,,
1559,M,South,32:00.0,13,5,8,3,10,1219,127.1,10.4265,38,0,7,2,4,7,High,,
1560,M,South,38:00.0,8,2,6,5,3,769,117.4,15.2665,20,3,5,2,3,5,Medium,,
1561,M,South,57:00.0,4,0,4,3,1,446,41.01,9.195,12,0,3,2,2,3,Low,,
1562,F,South,02:00.0,9,4,5,5,4,695,81.67,11.751,29,0,5,2,3,5,Medium,,
1563,F,North,04:00.0,6,1,5,5,1,401,34.7,8.6533,20,0,5,2,3,5,Low,,
1564,M,North,26:00.0,15,2,13,7,8,681,86.93,12.765,36,2,7,2,4,7,Medium,,
1565,F,South,21:00.0,6,2,4,3,3,364,48.15,13.228,20,0,5,2,4,5,Low,,
1566,M,North,12:00.0,4,3,1,2,2,228,43.88,19.2456,6,2,3,1,2,3,Low,,
1567,M,South,16:00.0,10,3,7,2,8,1030,178.18,17.299,28,5,8,2,4,8,High,,
1568,M,South,30:00.0,7,3,4,5,2,598,81.17,13.5735,24,2,7,2,4,7,Medium,,
1569,M,South,56:00.0,14,3,11,3,11,927,100.55,10.8468,40,1,11,2,4,11,Medium,,
1570,F,South,40:00.0,9,4,5,3,6,847,98.74,11.6576,30,1,6,2,4,6,Medium,,
1571,M,South,32:00.0,9,2,7,3,6,727,84.75,11.6574,23,0,7,2,4,7,Medium,,
1572,M,North,53:00.0,11,5,6,2,9,672,80.48,11.9761,26,1,8,2,4,8,Medium,,
1573,M,South,38:00.0,12,3,9,5,7,714,74.68,10.4593,38,2,8,2,4,8,Medium,,
1574,F,South,50:00.0,8,2,6,5,3,530,79.2,14.9433,23,3,7,2,3,7,Medium,,
1575,M,South,04:00.0,7,2,5,4,3,587,88.28,15.0391,19,2,6,2,3,6,Medium,,
1576,M,South,06:00.0,10,5,5,5,5,712,99.08,13.9157,31,3,5,2,4,5,Medium,,
1577,M,North,16:00.0,9,3,6,5,4,282,36.87,13.0744,19,2,5,2,4,5,Low,,
1578,M,North,55:00.0,7,3,4,4,3,554,83,14.9819,15,0,5,2,4,5,Medium,,
1579,M,South,54:00.0,5,1,4,0,5,459,38.95,8.4858,15,0,3,2,2,3,Low,,
1580,M,South,43:00.0,8,1,7,2,6,957,69.91,7.3051,29,1,7,2,4,7,Medium,,
1581,M,South,07:00.0,11,5,6,4,7,984,94.07,9.5599,37,1,8,2,4,8,Medium,,
1582,M,North,42:00.0,9,2,7,4,5,653,52.81,8.0872,26,0,6,2,3,6,Medium,,
1583,F,South,03:00.0,10,1,9,4,6,685,90.74,13.2467,29,1,7,2,4,7,Medium,,
1584,M,South,57:00.0,11,2,9,5,6,1082,125.45,11.5942,34,0,9,2,4,9,High,,
1585,M,South,06:00.0,10,2,8,5,5,889,120.62,13.568,33,1,7,2,4,7,Medium,,
1586,F,North,13:00.0,12,5,7,9,3,1229,186.87,15.205,31,2,9,2,4,9,High,,
1587,M,North,48:00.0,6,3,3,3,3,564,51.86,9.195,23,0,5,2,3,5,Medium,,
1588,M,South,57:00.0,10,4,6,4,6,1022,145.94,14.2798,34,3,8,2,4,8,High,,
1589,F,South,48:00.0,10,2,8,1,9,940,100.26,10.6659,26,2,6,2,4,6,Medium,,
1590,F,South,23:00.0,12,7,5,5,7,976,94.49,9.6813,39,1,8,2,4,8,Medium,,
1591,M,South,13:00.0,10,3,7,2,8,853,113.04,13.252,29,1,7,2,4,7,Medium,,
1592,F,South,18:00.0,10,3,7,2,8,1040,71.49,6.874,36,1,7,2,3,7,High,,
1593,M,South,49:00.0,7,3,4,3,4,735,91.78,12.487,19,1,5,2,4,5,Medium,,
1594,M,South,31:00.0,10,2,8,7,3,953,78.3,8.2161,33,0,7,2,4,7,Medium,,
1595,M,South,37:00.0,5,3,2,1,4,561,43.7,7.7896,14,0,5,2,4,5,Medium,,
1596,M,South,40:00.0,5,3,2,2,3,450,86.57,19.2377,17,2,5,2,3,5,Low,,
1597,M,South,46:00.0,10,3,7,6,4,620,82.02,13.229,30,0,7,2,4,7,Medium,,
1598,F,South,30:00.0,13,3,10,4,9,1223,150.07,12.2706,45,1,9,2,3,9,High,,
1599,F,South,26:00.0,12,3,9,3,9,731,82.01,11.2188,33,1,8,2,4,8,Medium,,
1600,F,South,20:00.0,15,1,14,5,10,1452,157.77,10.8657,47,1,10,2,4,10,High,,
1601,M,South,13:00.0,10,2,8,5,5,948,97.27,10.2605,29,1,7,2,4,7,Medium,,
1602,F,South,21:00.0,3,0,3,1,2,235,38.69,16.4638,7,1,3,2,3,3,Low,,
1603,M,North,03:00.0,9,0,9,4,5,957,66.98,6.9989,30,1,5,2,3,5,Medium,,
1604,M,South,32:00.0,6,1,5,4,2,518,57.11,11.025,15,2,6,2,3,6,Medium,,
1605,M,South,09:00.0,8,2,6,1,7,903,111,12.2923,31,3,7,2,3,7,Medium,,
1606,M,South,20:00.0,10,2,8,6,4,676,67.86,10.0384,27,0,6,2,4,6,Medium,,
1607,M,South,10:00.0,9,3,6,2,7,945,107.42,11.3671,33,2,6,2,4,6,Medium,,
1608,M,North,24:00.0,7,1,6,2,5,784,122.46,15.6198,28,1,6,2,4,6,Medium,,
1609,F,North,19:00.0,9,4,5,7,2,556,53.86,9.687,22,2,7,2,4,7,Medium,,
1610,M,North,26:00.0,15,5,10,9,6,1257,178.65,14.2124,47,4,7,2,4,7,High,,
1611,F,North,02:00.0,9,4,5,1,8,805,93.5,11.6149,29,1,7,2,4,7,Medium,,
1612,M,North,48:00.0,16,6,10,5,11,1339,190.06,14.1941,54,5,7,2,4,7,High,,
1613,M,South,06:00.0,6,1,5,5,1,369,51.66,14,13,2,5,2,4,5,Low,,
1614,M,South,43:00.0,9,3,6,4,5,742,101.08,13.6226,22,2,7,2,4,7,Medium,,
1615,F,South,20:00.0,6,3,3,5,1,354,36.26,10.2429,13,0,4,2,3,4,Low,,
1616,M,South,49:00.0,7,5,2,3,4,515,73.61,14.2932,26,0,7,2,4,7,Medium,,
1617,M,South,35:00.0,10,4,6,3,7,618,90.65,14.6682,25,3,7,2,4,7,Medium,,
1618,M,South,02:00.0,5,0,5,0,5,222,34.64,15.6036,14,1,4,2,3,4,Low,,
1619,M,South,00:00.0,7,2,5,4,3,489,48.87,9.9938,25,1,6,2,4,6,Low,,
1620,M,South,43:00.0,11,3,8,3,8,1139,190.67,16.7401,33,3,5,2,3,5,High,,
1621,F,South,13:00.0,7,2,5,3,4,494,56.69,11.4757,26,1,6,2,3,6,Low,,
1622,M,South,00:00.0,4,0,4,3,1,273,9.73,3.5641,13,0,3,2,3,3,Low,,
1623,F,South,17:00.0,9,4,5,5,4,977,132.77,13.5895,27,2,7,2,4,7,Medium,,
